tcin,month_start,expected_po_units,planned_forward_po_units,pos_sim,plan_share,n_weeks,expected_ship_units,planned_forward_ship_units,on_hand_start,on_hand_end,pos_forecast_units,pos_candidates,pos_units,drawdown_release,wos_end,order_to_sales,step_up_month,month_index,stream,grade,band_pct,confidence,low,high,sku,description,item_group,casepack,item_state,month,flags,source_mix
89854821,2026-09-01,8706.0,0.0,7565.0647138508175,1.0,4.0,7764.0,0.0,11516.0,12051.0,8105.426479125876,runrate_8wk 0.59 | owner_velocity 0.41,8105.0,601.0,6.2,1.07,,0.0,replenishment,B,0.3,B · good · ±30%,5435.0,10093.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Sep-26,,plan 100% / controller 0%
89854821,2026-10-01,7920.0,,,,,7920.0,,,,,,,,,,,,planned_forward,C,0.5,C · directional · ±50%,3960.0,11880.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,PLANNED_FORWARD,planned_forward
89854821,2026-10-01,9741.0,,,,,9741.0,,,,,,,,,,,,planned_launch,D,0.7,D · plan-based · ±70%,2922.0,16560.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,PLANNED_LAUNCH,planned_launch
89854821,2026-10-01,11004.0,7920.0,7565.0647138508175,0.75,4.0,14004.0,7920.0,12051.0,13786.0,8375.607361763405,runrate_8wk 0.59 | owner_velocity 0.41,8376.0,2628.0,7.1,1.31,,1.0,replenishment,B,0.3,B · good · ±30%,9803.0,18205.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,,plan 75% / controller 25%
89854821,2026-11-01,7680.0,0.0,9456.330892313521,0.0,5.0,6331.0,0.0,13786.0,23521.0,8105.426479125876,runrate_8wk 0.59 | owner_velocity 0.41,8105.0,-425.0,12.1,0.95,,2.0,replenishment,C,0.5,C · directional · ±50%,3166.0,9496.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Nov-26,,plan 0% / controller 100%
89854821,2026-12-01,5660.0,0.0,7565.0647138508175,0.0,4.0,5543.0,0.0,23521.0,21429.0,8375.607361763405,runrate_8wk 0.59 | owner_velocity 0.41,8376.0,-2716.0,11.0,0.68,,3.0,replenishment,C,0.5,C · directional · ±50%,2772.0,8314.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Dec-26,,plan 0% / controller 100%
89854821,2027-01-01,7776.0,0.0,9456.330892313523,0.0,5.0,7632.0,0.0,21429.0,19292.0,8375.607361763405,runrate_8wk 0.59 | owner_velocity 0.41,8376.0,-600.0,9.9,0.93,,4.0,replenishment,C,0.5,C · directional · ±50%,3816.0,11448.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Jan-27,,plan 0% / controller 100%
89854821,2027-02-01,6643.0,0.0,7565.064713850817,0.0,4.0,6563.0,0.0,19292.0,18108.0,7565.0647138508175,runrate_8wk 0.59 | owner_velocity 0.41,7565.0,-922.0,9.3,0.88,,5.0,replenishment,C,0.5,C · directional · ±50%,3282.0,9844.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Feb-27,,plan 0% / controller 100%
89854821,2027-03-01,7021.0,0.0,7641.64293163925,0.0,4.0,6848.0,0.0,18108.0,17183.0,8375.607361763405,runrate_8wk 0.59 | owner_velocity 0.41,8376.0,-1355.0,8.8,0.84,,6.0,replenishment,C,0.5,C · directional · ±50%,3424.0,10272.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Mar-27,,plan 0% / controller 100%
89854821,2027-04-01,8244.0,0.0,8279.794786639995,0.0,4.0,10106.0,0.0,17183.0,16250.0,8871.208657010193,runrate_8wk 0.59 | owner_velocity 0.41,8871.0,-627.0,8.3,0.93,,7.0,replenishment,D,0.7,D · plan-based · ±70%,3032.0,17180.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Apr-27,,plan 0% / controller 100%
89854821,2027-05-01,10447.0,0.0,10349.744636093044,0.0,5.0,8359.0,0.0,16250.0,16293.0,9166.9168552555,runrate_8wk 0.59 | owner_velocity 0.41,9167.0,1280.0,8.4,1.14,,8.0,replenishment,D,0.7,D · plan-based · ±70%,2508.0,14210.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,May-27,,plan 0% / controller 100%
89854821,2027-06-01,8339.0,0.0,8279.794866834294,0.0,4.0,8344.0,0.0,16293.0,16367.0,8871.208657010193,runrate_8wk 0.59 | owner_velocity 0.41,8871.0,-532.0,8.4,0.94,,9.0,replenishment,D,0.7,D · plan-based · ±70%,2503.0,14185.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Jun-27,,plan 0% / controller 100%
89854821,2027-07-01,8322.0,0.0,8279.795869263033,0.0,4.0,10405.0,0.0,16367.0,16422.0,9166.9168552555,runrate_8wk 0.59 | owner_velocity 0.41,9167.0,-845.0,8.4,0.91,,10.0,replenishment,D,0.7,D · plan-based · ±70%,3122.0,17688.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Jul-27,,plan 0% / controller 100%
89854821,2027-08-01,10386.0,0.0,10349.744676190192,0.0,5.0,8310.0,0.0,16422.0,16469.0,9166.9168552555,runrate_8wk 0.59 | owner_velocity 0.41,9167.0,1219.0,8.5,1.13,,11.0,replenishment,D,0.7,D · plan-based · ±70%,2493.0,14127.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Aug-27,,plan 0% / controller 100%
89854821,2027-09-01,8300.0,0.0,8279.794826737145,0.0,4.0,8302.0,0.0,16469.0,16495.0,8871.208657010193,runrate_8wk 0.59 | owner_velocity 0.41,8871.0,-571.0,8.5,0.94,,12.0,replenishment,D,0.7,D · plan-based · ±70%,2491.0,14113.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Sep-27,,plan 0% / controller 100%
89854821,2027-10-01,10367.0,0.0,10349.744595995893,0.0,5.0,10369.0,0.0,16495.0,16517.0,9166.9168552555,runrate_8wk 0.59 | owner_velocity 0.41,9167.0,1200.0,8.5,1.13,,13.0,replenishment,E,1.0,E · indicative · ±100%,0.0,20738.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Oct-27,,plan 0% / controller 100%
89854821,2027-11-01,8289.0,0.0,8279.794906931444,0.0,4.0,8290.0,0.0,16517.0,16529.0,8871.208657010193,runrate_8wk 0.59 | owner_velocity 0.41,8871.0,-582.0,8.5,0.93,,14.0,replenishment,E,1.0,E · indicative · ±100%,0.0,16580.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Nov-27,,plan 0% / controller 100%
89854821,2027-12-01,7843.0,0.0,7984.08887393221,0.0,4.0,9915.0,0.0,16529.0,16833.0,9166.9168552555,runrate_8wk 0.59 | owner_velocity 0.41,9167.0,-1324.0,8.6,0.86,,15.0,replenishment,E,1.0,E · indicative · ±100%,0.0,19830.0,P-DIS-EUC,Biom Refillable Plant-Based Wipes Dispenser - Eucalyptus,D3-C2,6.0,READY_FOR_LAUNCH,Dec-27,,plan 0% / controller 100%
89854822,2026-09-01,26.0,0.0,17.5,0.0,4.0,24.0,0.0,0.0,2.0,18.75,runrate_8wk 1.0,19.0,7.0,0.6,1.4,,0.0,replenishment,C,0.5,C · directional · ±50%,12.0,36.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Sep-26,,plan 0% / controller 100%
89854822,2026-10-01,25.0,0.0,17.5,0.0,4.0,31.0,0.0,2.0,11.0,19.375,runrate_8wk 1.0,19.0,5.0,2.5,1.28,,1.0,replenishment,C,0.5,C · directional · ±50%,16.0,46.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Oct-26,,plan 0% / controller 100%
89854822,2026-11-01,28.0,0.0,21.875,0.0,5.0,23.0,0.0,11.0,19.0,18.75,runrate_8wk 1.0,19.0,10.0,4.4,1.51,,2.0,replenishment,C,0.5,C · directional · ±50%,12.0,34.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Nov-26,,plan 0% / controller 100%
89854822,2026-12-01,21.0,0.0,17.5,0.0,4.0,21.0,0.0,19.0,24.0,19.375,runrate_8wk 1.0,19.0,2.0,5.4,1.08,,3.0,replenishment,C,0.5,C · directional · ±50%,10.0,32.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Dec-26,,plan 0% / controller 100%
89854822,2027-01-01,25.0,0.0,21.875,0.0,5.0,25.0,0.0,24.0,28.0,19.375,runrate_8wk 1.0,19.0,6.0,6.3,1.28,,4.0,replenishment,C,0.5,C · directional · ±50%,12.0,38.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Jan-27,,plan 0% / controller 100%
89854822,2027-02-01,19.0,0.0,17.5,0.0,4.0,19.0,0.0,28.0,30.0,17.5,runrate_8wk 1.0,18.0,2.0,6.8,1.09,,5.0,replenishment,C,0.5,C · directional · ±50%,10.0,28.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Feb-27,,plan 0% / controller 100%
89854822,2027-03-01,19.0,0.0,17.5,0.0,4.0,19.0,0.0,30.0,31.0,19.375,runrate_8wk 1.0,19.0,-1.0,7.1,0.96,,6.0,replenishment,C,0.5,C · directional · ±50%,10.0,28.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Mar-27,,plan 0% / controller 100%
89854822,2027-04-01,18.0,0.0,17.5,0.0,4.0,23.0,0.0,31.0,32.0,18.75,runrate_8wk 1.0,19.0,-0.0,7.4,0.98,,7.0,replenishment,D,0.7,D · plan-based · ±70%,7.0,39.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Apr-27,,plan 0% / controller 100%
89854822,2027-05-01,23.0,0.0,21.875,0.0,5.0,18.0,0.0,32.0,33.0,19.375,runrate_8wk 1.0,19.0,3.0,7.6,1.17,,8.0,replenishment,D,0.7,D · plan-based · ±70%,5.0,31.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,May-27,,plan 0% / controller 100%
89854822,2027-06-01,18.0,0.0,17.5,0.0,4.0,18.0,0.0,33.0,34.0,18.75,runrate_8wk 1.0,19.0,-1.0,7.7,0.95,,9.0,replenishment,D,0.7,D · plan-based · ±70%,5.0,31.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Jun-27,,plan 0% / controller 100%
89854822,2027-07-01,18.0,0.0,17.5,0.0,4.0,22.0,0.0,34.0,34.0,19.375,runrate_8wk 1.0,19.0,-2.0,7.8,0.92,,10.0,replenishment,D,0.7,D · plan-based · ±70%,7.0,37.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Jul-27,,plan 0% / controller 100%
89854822,2027-08-01,22.0,0.0,21.875,0.0,5.0,18.0,0.0,34.0,34.0,19.375,runrate_8wk 1.0,19.0,3.0,7.9,1.14,,11.0,replenishment,D,0.7,D · plan-based · ±70%,5.0,31.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Aug-27,,plan 0% / controller 100%
89854822,2027-09-01,18.0,0.0,17.5,0.0,4.0,18.0,0.0,34.0,35.0,18.75,runrate_8wk 1.0,19.0,-1.0,7.9,0.94,,12.0,replenishment,D,0.7,D · plan-based · ±70%,5.0,31.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Sep-27,,plan 0% / controller 100%
89854822,2027-10-01,22.0,0.0,21.875,0.0,5.0,22.0,0.0,35.0,35.0,19.375,runrate_8wk 1.0,19.0,3.0,7.9,1.13,,13.0,replenishment,E,1.0,E · indicative · ±100%,0.0,44.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Oct-27,,plan 0% / controller 100%
89854822,2027-11-01,18.0,0.0,17.5,0.0,4.0,18.0,0.0,35.0,35.0,18.75,runrate_8wk 1.0,19.0,-1.0,8.0,0.94,,14.0,replenishment,E,1.0,E · indicative · ±100%,0.0,36.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Nov-27,,plan 0% / controller 100%
89854822,2027-12-01,17.0,0.0,16.875,0.0,4.0,21.0,0.0,35.0,35.0,19.375,runrate_8wk 1.0,19.0,-3.0,8.1,0.86,,15.0,replenishment,E,1.0,E · indicative · ±100%,0.0,42.0,P-60WIP-AP-LAV,"Biom Lavender Ease All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Removes Grease",D3-C2,12.0,READY_FOR_LAUNCH,Dec-27,,plan 0% / controller 100%
89854823,2026-09-01,7122.0,0.0,6025.324152248795,1.0,4.0,5712.0,0.0,13178.0,13729.0,6455.704448837994,runrate_8wk 0.59 | owner_velocity 0.41,6456.0,666.0,9.4,1.1,,0.0,replenishment,B,0.3,B · good · ±30%,3998.0,7426.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Sep-26,,plan 100% / controller 0%
89854823,2026-10-01,7020.0,,,,,7020.0,,,,,,,,,,,,planned_forward,C,0.5,C · directional · ±50%,3510.0,10530.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,PLANNED_FORWARD,planned_forward
89854823,2026-10-01,11999.0,,,,,11999.0,,,,,,,,,,,,planned_launch,D,0.7,D · plan-based · ±70%,3600.0,20398.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,PLANNED_LAUNCH,planned_launch
89854823,2026-10-01,9378.0,7020.0,6025.324152248794,0.75,4.0,12084.0,7020.0,13729.0,15689.0,6670.894597132594,runrate_8wk 0.59 | owner_velocity 0.41,6671.0,2707.0,10.8,1.41,,1.0,replenishment,B,0.3,B · good · ±30%,8459.0,15709.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Oct-26,,plan 75% / controller 25%
89854823,2026-11-01,4421.0,0.0,7531.655190310994,0.0,5.0,3690.0,0.0,15689.0,23883.0,6455.704448837994,runrate_8wk 0.59 | owner_velocity 0.41,6456.0,-2035.0,16.4,0.68,,2.0,replenishment,C,0.5,C · directional · ±50%,1845.0,5535.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Nov-26,,plan 0% / controller 100%
89854823,2026-12-01,3354.0,0.0,6025.324152248794,0.0,4.0,3174.0,0.0,23883.0,20832.0,6670.894597132594,runrate_8wk 0.59 | owner_velocity 0.41,6671.0,-3317.0,14.3,0.5,,3.0,replenishment,C,0.5,C · directional · ±50%,1587.0,4761.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Dec-26,,plan 0% / controller 100%
89854823,2027-01-01,5190.0,0.0,7531.655190310993,0.0,5.0,4989.0,0.0,20832.0,17846.0,6670.894597132594,runrate_8wk 0.59 | owner_velocity 0.41,6671.0,-1481.0,12.2,0.78,,4.0,replenishment,C,0.5,C · directional · ±50%,2494.0,7484.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Jan-27,,plan 0% / controller 100%
89854823,2027-02-01,4742.0,0.0,6025.324152248794,0.0,4.0,4630.0,0.0,17846.0,16197.0,6025.324152248794,runrate_8wk 0.59 | owner_velocity 0.41,6025.0,-1284.0,11.1,0.79,,5.0,replenishment,C,0.5,C · directional · ±50%,2315.0,6945.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Feb-27,,plan 0% / controller 100%
89854823,2027-03-01,5207.0,0.0,6091.913942876753,0.0,4.0,5027.0,0.0,16197.0,14950.0,6670.894597132594,runrate_8wk 0.59 | owner_velocity 0.41,6671.0,-1464.0,10.3,0.78,,6.0,replenishment,C,0.5,C · directional · ±50%,2514.0,7540.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Mar-27,,plan 0% / controller 100%
89854823,2027-04-01,6369.0,0.0,6646.828846955457,0.0,4.0,7774.0,0.0,14950.0,13821.0,7121.602355117584,runrate_8wk 0.59 | owner_velocity 0.41,7122.0,-752.0,9.5,0.89,,7.0,replenishment,D,0.7,D · plan-based · ±70%,2332.0,13216.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Apr-27,,plan 0% / controller 100%
89854823,2027-05-01,8181.0,0.0,8308.535546341855,0.0,5.0,6539.0,0.0,13821.0,13586.0,7358.988547838555,runrate_8wk 0.59 | owner_velocity 0.41,7359.0,822.0,9.3,1.11,STEP_UP,8.0,replenishment,D,0.7,D · plan-based · ±70%,1962.0,11116.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,May-27,STEP_UP,plan 0% / controller 100%
89854823,2027-06-01,6582.0,0.0,6646.828811313546,0.0,4.0,6576.0,0.0,13586.0,13501.0,7121.602355117584,runrate_8wk 0.59 | owner_velocity 0.41,7122.0,-539.0,9.3,0.92,,9.0,replenishment,D,0.7,D · plan-based · ±70%,1973.0,11179.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Jun-27,,plan 0% / controller 100%
89854823,2027-07-01,6601.0,0.0,6646.828365789663,0.0,4.0,8248.0,0.0,13501.0,13442.0,7358.988547838555,runrate_8wk 0.59 | owner_velocity 0.41,7359.0,-758.0,9.2,0.9,,10.0,replenishment,D,0.7,D · plan-based · ±70%,2474.0,14022.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Jul-27,,plan 0% / controller 100%
89854823,2027-08-01,8269.0,0.0,8308.5355285209,0.0,5.0,6614.0,0.0,13442.0,13391.0,7358.988547838555,runrate_8wk 0.59 | owner_velocity 0.41,7359.0,910.0,9.2,1.12,,11.0,replenishment,D,0.7,D · plan-based · ±70%,1984.0,11244.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Aug-27,,plan 0% / controller 100%
89854823,2027-09-01,6625.0,0.0,6646.828829134502,0.0,4.0,6623.0,0.0,13391.0,13363.0,7121.602355117584,runrate_8wk 0.59 | owner_velocity 0.41,7122.0,-496.0,9.2,0.93,,12.0,replenishment,D,0.7,D · plan-based · ±70%,1987.0,11259.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Sep-27,,plan 0% / controller 100%
89854823,2027-10-01,8290.0,0.0,8308.53556416281,0.0,5.0,8288.0,0.0,13363.0,13340.0,7358.988547838555,runrate_8wk 0.59 | owner_velocity 0.41,7359.0,931.0,9.2,1.13,,13.0,replenishment,E,1.0,E · indicative · ±100%,0.0,16576.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Oct-27,,plan 0% / controller 100%
89854823,2027-11-01,6637.0,0.0,6646.828793492591,0.0,4.0,6636.0,0.0,13340.0,13327.0,7121.602355117584,runrate_8wk 0.59 | owner_velocity 0.41,7122.0,-485.0,9.1,0.93,,14.0,replenishment,E,1.0,E · indicative · ±100%,0.0,13272.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Nov-27,,plan 0% / controller 100%
89854823,2027-12-01,6283.0,0.0,6409.441638440032,0.0,4.0,7943.0,0.0,13327.0,13555.0,7358.988547838555,runrate_8wk 0.59 | owner_velocity 0.41,7359.0,-1076.0,9.3,0.85,,15.0,replenishment,E,1.0,E · indicative · ±100%,0.0,15886.0,P-DIS-WHI,"Biom Refillable Plant-Based Wipes Dispenser - White: BPA-Free, Multi-Surface Use, Silicone Components",D3-C2,6.0,READY_FOR_LAUNCH,Dec-27,,plan 0% / controller 100%
89854824,2026-09-01,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,0.0,replenishment,C,0.5,C · directional · ±50%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Sep-26,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2026-10-01,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,1.0,replenishment,C,0.5,C · directional · ±50%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Oct-26,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2026-11-01,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,2.0,replenishment,C,0.5,C · directional · ±50%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Nov-26,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2026-12-01,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,3.0,replenishment,D,0.7,D · plan-based · ±70%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Dec-26,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2027-01-01,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,4.0,replenishment,D,0.7,D · plan-based · ±70%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Jan-27,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2027-02-01,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,5.0,replenishment,D,0.7,D · plan-based · ±70%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Feb-27,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
89854824,2027-03-01,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,,,0.0,0.0,,,,6.0,replenishment,D,0.7,D · plan-based · ±70%,0.0,0.0,P-60WIP-AP-GRA,"Biom Grapefruit Zest All Purpose Cleaning Wipes Refill - 60ct: Safe for Sensitive Skin, Contains Naturally Derived Ingredients, Multi-Surface Cleaner",D3-C2,12.0,READY_FOR_LAUNCH,Mar-27,NEW_TCIN_NO_HISTORY,plan 0% / controller 100%
